customer_id,tenure_days,recency_days,frequency,avg_order_value,monetary_value,support_tickets,discount_usage_rate,churned
C03450,610,39,5,884.01,4420.05,1,0.3477,0
C03451,59,265,10,1556.63,15566.33,1,0.2505,0
C03452,555,152,6,2849.07,17094.43,1,0.1086,0
C03453,884,193,8,1546.24,12369.94,0,0.3971,0
C03454,953,296,6,1915.23,11491.38,0,0.1308,1
C03455,427,354,6,950.13,5700.75,0,0.0745,0
C03456,548,264,4,621.92,2487.67,3,0.2184,1
C03457,844,10,7,910.57,6373.97,0,0.1028,0
C03458,1252,114,5,2421.56,12107.8,0,0.1436,0
C03459,514,253,7,968.91,6782.34,0,0.089,0
C03460,623,195,6,1479.35,8876.08,0,0.4574,1
C03461,1088,69,8,1148.17,9185.36,1,0.2194,0
C03462,272,357,2,1228.62,2457.25,0,0.4225,1
C03463,964,178,5,342.68,1713.4,0,0.254,0
C03464,254,325,5,1035.48,5177.4,2,0.3273,1
C03465,1086,338,7,1333.5,9334.5,1,0.1378,1
C03466,1403,123,5,1585.67,7928.33,0,0.204,1
C03467,1072,158,9,312.17,2809.55,0,0.0419,0
C03468,873,279,6,3071.78,18430.7,0,0.4213,1
C03469,1129,204,4,1900.1,7600.39,1,0.5484,0
C03470,871,306,5,221.46,1107.29,0,0.3215,1
C03471,1476,309,2,848.53,1697.06,1,0.2694,1
C03472,182,82,6,686.86,4121.17,0,0.2005,0
C03473,681,7,6,622.31,3733.87,0,0.3649,0
C03474,888,215,7,817.91,5725.4,1,0.1737,1
C03475,1141,2,10,671.04,6710.36,1,0.7351,0
C03476,497,324,6,1234.6,7407.61,0,0.2613,0
C03477,355,308,4,1589.79,6359.14,0,0.2158,1
C03478,435,297,7,2347.34,16431.36,0,0.2861,1
C03479,1443,161,5,1267.67,6338.35,2,0.5302,0
C03480,971,122,3,499.63,1498.9,0,0.1102,0
C03481,1280,338,9,455.93,4103.38,2,0.7489,0
C03482,1054,346,2,1031.1,2062.2,0,0.3744,0
C03483,172,324,7,1446.03,10122.23,0,0.3295,1
C03484,1073,174,3,455.8,1367.41,0,0.088,0
C03485,1207,301,4,778.2,3112.82,0,0.1208,1
C03486,1388,6,6,1145.19,6871.14,1,0.0363,0
C03487,888,388,4,916.6,3666.4,2,0.1446,0
C03488,513,15,4,1275.25,5101.01,0,0.468,1
C03489,620,208,5,1027.43,5137.15,2,0.5401,1
C03490,1092,396,8,1572.19,12577.54,1,0.3313,1
C03491,192,63,9,785.97,7073.73,0,0.277,0
C03492,1207,326,11,2702.89,29731.81,0,0.3958,0
C03493,947,148,8,1724.69,13797.56,1,0.2317,0
C03494,691,134,9,561.5,5053.51,2,0.0998,0
C03495,798,354,8,1044.85,8358.8,1,0.1277,0
C03496,33,364,6,729.62,4377.73,0,0.3334,1
C03497,1258,264,2,677.95,1355.9,0,0.4257,1
C03498,1415,82,4,470.31,1881.25,0,0.2754,0
C03499,612,240,9,519.57,4676.15,0,0.2047,0
C03500,1014,211,6,195.14,1170.85,0,0.4674,1
C03501,795,22,4,1122.55,4490.21,0,0.1852,0
C03502,250,237,7,1872.26,13105.81,0,0.0999,1
C03503,663,281,9,1338.39,12045.55,0,0.4792,0
C03504,1204,134,3,731.88,2195.64,1,0.4409,1
C03505,147,269,4,1277.73,5110.9,0,0.2406,1
C03506,862,7,7,1475.28,10326.93,1,0.073,0
C03507,709,314,12,880.76,10569.09,1,0.4726,0
C03508,752,354,10,1576.92,15769.16,1,0.4399,1
C03509,1437,303,9,1198.16,10783.47,1,0.5642,0
C03510,627,367,8,912.34,7298.69,1,0.4565,1
C03511,54,167,5,990.83,4954.15,0,0.1761,0
C03512,832,392,5,1012.47,5062.37,0,0.2313,1
C03513,1110,47,8,1885.57,15084.59,1,0.1663,0
C03514,1241,205,8,820.02,6560.16,1,0.2039,0
C03515,652,101,4,1048.45,4193.8,0,0.1906,0
C03516,566,1,5,433.32,2166.59,1,0.4073,0
C03517,291,113,9,712.79,6415.15,1,0.3659,0
C03518,414,36,4,553.44,2213.74,1,0.119,0
C03519,1032,382,5,1054.73,5273.64,1,0.2957,1
C03520,878,131,1,844.6,844.6,0,0.0571,0
C03521,572,137,10,363.15,3631.53,2,0.5343,0
C03522,1374,372,8,1279.14,10233.11,0,0.4679,1
C03523,1487,49,8,1014.85,8118.78,1,0.2326,0
C03524,1013,165,3,545.16,1635.48,1,0.2008,1
C03525,790,385,5,863.26,4316.31,1,0.4428,1
C03526,1092,397,8,939.21,7513.72,3,0.2337,1
C03527,637,296,8,724.09,5792.72,0,0.305,0
C03528,331,127,4,302.92,1211.7,0,0.2052,0
C03529,1445,140,6,777.19,4663.12,0,0.2577,0
C03530,1271,17,3,767.63,2302.89,0,0.2957,0
C03531,449,2,8,1078.98,8631.87,0,0.1123,0
C03532,91,10,9,1086.0,9774.02,1,0.1781,0
C03533,1456,1,8,135.56,1084.5,2,0.2813,0
C03534,1473,267,6,1059.83,6359.0,2,0.3321,1
C03535,1168,183,3,312.79,938.36,0,0.1997,0
C03536,878,131,5,838.7,4193.48,0,0.5399,0
C03537,833,345,3,1191.03,3573.08,0,0.3013,1
C03538,133,26,5,2143.71,10718.57,2,0.3734,0
C03539,575,260,7,921.83,6452.79,1,0.0726,0
C03540,478,93,10,1013.27,10132.74,0,0.1061,0
C03541,130,17,8,2495.72,19965.78,2,0.0697,0
C03542,146,203,3,510.39,1531.16,1,0.4444,0
C03543,1415,63,5,390.49,1952.45,1,0.2866,0
C03544,174,175,6,618.45,3710.71,0,0.3886,1
C03545,966,290,1,699.63,699.63,0,0.2474,1
C03546,1439,236,6,1164.56,6987.35,0,0.2297,0
C03547,802,177,5,750.13,3750.65,1,0.6965,0
C03548,376,86,7,215.14,1505.98,0,0.4146,0
C03549,990,285,6,738.23,4429.36,2,0.5072,0
C03550,255,145,8,1224.17,9793.34,1,0.2407,1
C03551,1334,360,7,1726.33,12084.3,1,0.2462,1
C03552,443,312,3,889.82,2669.45,0,0.3709,1
C03553,468,293,9,278.81,2509.31,2,0.4703,1
C03554,867,243,7,1266.41,8864.84,2,0.1113,1
C03555,792,262,8,771.23,6169.82,0,0.206,0
C03556,1365,201,2,606.15,1212.31,0,0.0544,1
C03557,1232,337,10,1718.72,17187.2,0,0.5104,1
C03558,401,320,7,504.24,3529.65,1,0.2013,1
C03559,1330,176,4,1361.57,5446.28,1,0.3575,1
C03560,393,210,5,1057.04,5285.19,2,0.4963,1
C03561,1075,258,6,1010.56,6063.36,0,0.4099,1
C03562,1251,209,2,1658.0,3315.99,2,0.3028,1
C03563,894,325,3,838.85,2516.54,2,0.5207,1
C03564,392,276,5,2900.63,14503.14,0,0.1298,1
C03565,601,345,6,1081.31,6487.87,2,0.4218,1
C03566,1318,239,3,2427.3,7281.9,1,0.2114,1
C03567,388,149,10,153.72,1537.21,1,0.068,0
C03568,257,55,6,1959.62,11757.73,0,0.5144,0
C03569,976,134,4,574.7,2298.79,0,0.4409,0
C03570,1259,337,3,780.15,2340.45,0,0.3806,1
C03571,1079,85,8,1243.8,9950.4,1,0.1492,1
C03572,496,56,8,786.81,6294.47,0,0.305,1
C03573,739,346,3,675.51,2026.53,0,0.4926,1
C03574,597,289,8,411.69,3293.54,0,0.061,0
C03575,1420,231,6,883.88,5303.31,0,0.0961,0
C03576,899,336,6,296.34,1778.03,0,0.102,1
C03577,260,228,14,1147.87,16070.15,1,0.3757,1
C03578,107,102,12,591.71,7100.52,1,0.2611,0
C03579,791,96,7,1591.25,11138.72,2,0.0159,0
C03580,679,152,10,1635.49,16354.91,2,0.3945,0
C03581,1019,141,3,1531.08,4593.23,1,0.1455,1
C03582,790,95,4,223.09,892.36,2,0.184,1
C03583,1415,31,11,924.56,10170.17,0,0.134,0
C03584,1153,4,6,616.95,3701.68,0,0.0943,0
C03585,415,126,7,876.59,6136.14,1,0.2333,1
C03586,1274,281,6,1604.34,9626.06,2,0.1504,1
C03587,389,389,6,1762.98,10577.88,1,0.1455,1
C03588,1070,64,4,1798.24,7192.96,0,0.225,0
C03589,741,244,10,1029.44,10294.37,1,0.1974,1
C03590,713,316,7,905.73,6340.13,0,0.1658,0
C03591,1063,271,8,854.8,6838.43,1,0.6902,1
C03592,496,267,8,694.88,5559.07,1,0.1224,1
C03593,491,245,9,384.72,3462.5,1,0.4558,1
C03594,40,341,4,805.8,3223.2,0,0.3573,1
C03595,777,262,2,968.01,1936.01,0,0.2891,1
C03596,1452,397,3,1379.17,4137.52,0,0.4259,0
C03597,217,363,5,1124.63,5623.16,1,0.2394,1
C03598,1127,331,9,1338.93,12050.37,1,0.1953,1
C03599,1398,370,10,820.15,8201.51,1,0.626,1
C03600,1044,125,9,976.73,8790.54,1,0.3454,0
C03601,318,16,4,1268.3,5073.19,1,0.1587,1
C03602,435,97,8,642.67,5141.36,0,0.2448,0
C03603,402,107,5,961.46,4807.32,1,0.2317,1
C03604,43,284,7,628.96,4402.74,0,0.2918,1
C03605,653,69,6,827.11,4962.68,1,0.4586,1
C03606,826,355,5,1733.55,8667.73,0,0.5635,1
C03607,233,363,5,1366.66,6833.29,0,0.458,1
C03608,1339,160,8,452.95,3623.63,1,0.2034,0
C03609,1434,318,5,53.99,269.93,2,0.3084,1
C03610,147,174,9,215.91,1943.2,3,0.1811,1
C03611,992,371,12,1434.01,17208.1,2,0.0608,0
C03612,1089,149,3,938.99,2816.96,0,0.5562,0
C03613,1000,15,7,1915.3,13407.1,1,0.1562,0
C03614,1099,12,10,1987.12,19871.15,1,0.2468,0
C03615,325,242,7,545.25,3816.72,0,0.2303,0
C03616,149,238,5,942.85,4714.26,0,0.2009,0
C03617,530,19,8,2129.72,17037.72,1,0.3687,0
C03618,1169,309,5,1577.76,7888.78,0,0.0708,1
C03619,313,68,6,973.79,5842.72,2,0.0726,0
C03620,998,363,6,417.57,2505.41,0,0.171,0
C03621,146,327,6,1061.44,6368.65,2,0.0692,1
C03622,160,276,4,615.75,2463.0,0,0.2567,1
C03623,660,250,5,1722.81,8614.03,0,0.2127,0
C03624,423,244,3,1439.2,4317.59,1,0.3794,1
C03625,704,213,4,734.98,2939.91,1,0.6636,1
C03626,367,44,6,686.57,4119.43,1,0.1329,0
C03627,1022,10,9,1329.78,11968.03,1,0.1513,0
C03628,174,321,6,737.69,4426.14,0,0.4436,0
C03629,680,113,4,1093.87,4375.47,0,0.2297,0
C03630,949,388,4,2712.02,10848.07,0,0.3727,1
C03631,1484,142,3,313.89,941.67,0,0.0933,0
C03632,1091,204,2,1057.12,2114.24,0,0.1537,1
C03633,746,170,7,1311.47,9180.29,0,0.1923,0
C03634,1152,198,9,595.9,5363.06,0,0.3388,0
C03635,690,50,9,277.58,2498.22,0,0.5847,0
C03636,201,39,5,345.23,1726.13,0,0.2765,1
C03637,421,97,5,793.13,3965.63,1,0.1298,1
C03638,185,128,9,553.46,4981.17,0,0.1825,0
C03639,933,268,6,938.27,5629.6,0,0.2125,1
C03640,216,359,6,1968.13,11808.76,0,0.4842,1
C03641,1223,251,8,1642.33,13138.68,1,0.3301,1
C03642,113,306,5,1245.97,6229.86,1,0.1026,1
C03643,1450,141,3,868.29,2604.86,0,0.163,1
C03644,1272,240,1,269.36,269.36,1,0.1574,1
C03645,240,141,3,473.76,1421.27,0,0.3143,1
C03646,613,33,5,600.34,3001.72,1,0.1155,0
C03647,69,328,8,852.79,6822.29,0,0.034,1
C03648,1258,370,5,1959.08,9795.42,0,0.2313,1
C03649,1467,111,7,731.94,5123.6,0,0.2166,1
C03650,814,187,2,3303.06,6606.12,2,0.2716,1
C03651,642,26,4,488.08,1952.3,0,0.1212,0
C03652,1024,67,5,1393.27,6966.34,2,0.1919,1
C03653,1020,128,9,565.33,5087.93,0,0.3326,0
C03654,657,223,7,1585.43,11097.98,0,0.1873,0
C03655,1426,61,4,1950.58,7802.33,1,0.2328,1
C03656,1444,317,5,694.69,3473.46,1,0.3464,0
C03657,65,112,9,523.58,4712.23,0,0.5254,0
C03658,1246,338,10,1188.66,11886.61,0,0.4083,0
C03659,282,126,4,1348.79,5395.16,1,0.2332,1
C03660,1421,212,2,1556.67,3113.33,0,0.1173,1
C03661,1195,79,5,1749.51,8747.57,0,0.1885,0
C03662,645,392,5,422.3,2111.48,1,0.3345,1
C03663,1032,118,7,737.22,5160.54,1,0.2889,0
C03664,502,21,5,1267.78,6338.92,3,0.1706,1
C03665,686,252,7,645.13,4515.94,1,0.2263,1
C03666,493,152,5,1695.21,8476.04,0,0.1754,0
C03667,1439,227,7,719.22,5034.55,0,0.1336,0
C03668,1407,327,11,579.58,6375.39,0,0.2537,1
C03669,999,25,8,947.09,7576.74,2,0.6521,0
C03670,518,333,6,863.44,5180.66,0,0.1221,1
C03671,72,117,6,659.23,3955.38,0,0.1097,1
C03672,299,100,2,2390.62,4781.24,1,0.4724,1
C03673,179,181,5,78.46,392.31,2,0.1702,1
C03674,437,177,7,1224.27,8569.9,0,0.1492,1
C03675,1330,10,7,754.32,5280.21,0,0.3977,0
C03676,964,333,2,2056.15,4112.3,1,0.2207,1
C03677,1439,385,8,562.99,4503.93,0,0.3946,0
C03678,434,160,7,913.63,6395.38,1,0.4698,0
C03679,390,94,9,2653.59,23882.28,3,0.0862,1
C03680,737,80,5,864.92,4324.61,1,0.4862,0
C03681,359,257,6,879.63,5277.78,1,0.6335,1
C03682,1345,154,3,717.02,2151.06,1,0.2418,1
C03683,93,45,5,737.6,3687.98,0,0.1412,0
C03684,984,378,5,1705.9,8529.5,0,0.1142,1
C03685,199,152,8,2414.06,19312.47,0,0.2757,1
C03686,1045,367,5,844.72,4223.59,0,0.5898,1
C03687,386,8,6,132.44,794.65,1,0.3967,1
C03688,1112,248,9,1363.69,12273.22,0,0.3479,0
C03689,1368,53,7,143.74,1006.19,1,0.0919,0
C03690,412,44,3,312.16,936.49,0,0.21,0
C03691,228,50,4,772.34,3089.35,1,0.2728,0
C03692,759,159,4,404.9,1619.6,0,0.0673,0
C03693,142,250,5,1111.36,5556.79,0,0.4324,0
C03694,1239,313,5,821.74,4108.7,0,0.299,0
C03695,1469,9,9,457.74,4119.62,1,0.1471,0
C03696,1491,245,6,1753.02,10518.14,0,0.2277,1
C03697,190,131,3,567.62,1702.86,2,0.3201,1
C03698,1496,6,6,203.48,1220.87,0,0.3799,0
C03699,281,74,5,1465.42,7327.12,0,0.192,0
C03700,242,378,5,1075.59,5377.96,2,0.2224,1
C03701,805,268,3,1328.45,3985.34,1,0.4096,1
C03702,862,297,6,841.06,5046.38,0,0.3409,0
C03703,428,15,7,1961.42,13729.96,1,0.1,1
C03704,1019,398,7,572.65,4008.58,2,0.1567,1
C03705,641,249,6,445.79,2674.74,2,0.2759,0
C03706,1231,248,6,886.15,5316.93,1,0.5187,0
C03707,642,235,5,374.65,1873.25,0,0.2567,1
C03708,930,244,3,988.44,2965.31,3,0.4371,1
C03709,874,44,5,1347.46,6737.29,0,0.1498,1
C03710,1250,348,8,1859.72,14877.72,1,0.7469,1
C03711,58,279,4,971.59,3886.38,1,0.0611,0
C03712,267,61,6,1457.74,8746.44,1,0.5479,1
C03713,1222,84,6,1194.89,7169.35,1,0.0988,0
C03714,365,240,9,752.71,6774.38,1,0.1128,0
C03715,553,37,4,368.84,1475.37,0,0.1682,0
C03716,782,344,7,1317.35,9221.48,0,0.3072,1
C03717,1494,26,4,269.99,1079.97,0,0.0575,0
C03718,1323,312,4,1829.95,7319.8,2,0.1537,0
C03719,1287,388,5,947.94,4739.69,1,0.1191,1
C03720,886,148,4,493.15,1972.61,1,0.1506,1
C03721,56,112,8,1778.55,14228.37,0,0.154,0
C03722,323,384,4,2964.98,11859.91,0,0.2528,1
C03723,1263,340,5,1130.69,5653.47,0,0.2549,0
C03724,557,62,9,530.41,4773.7,1,0.1144,0
C03725,326,210,7,228.62,1600.35,1,0.2004,0
C03726,309,162,6,1393.02,8358.09,2,0.2779,0
C03727,30,342,6,1535.32,9211.9,1,0.2713,1
C03728,681,300,9,201.16,1810.42,0,0.3206,0
C03729,96,320,6,1059.28,6355.67,1,0.2416,1
C03730,344,168,8,999.75,7997.97,0,0.1966,0
C03731,1293,104,6,841.72,5050.35,0,0.085,0
C03732,901,184,7,1236.71,8656.96,0,0.0254,0
C03733,547,194,5,874.46,4372.3,0,0.2475,1
C03734,814,338,4,372.74,1490.97,2,0.2058,1
C03735,514,89,4,254.21,1016.85,0,0.1803,0
C03736,1123,276,9,179.28,1613.48,1,0.2507,1
C03737,1210,144,8,1296.87,10374.94,0,0.1281,0
C03738,799,375,10,756.01,7560.06,0,0.2055,1
C03739,1489,388,12,398.46,4781.49,1,0.8934,0
C03740,107,30,6,1205.05,7230.29,1,0.1568,0
C03741,1351,157,10,591.56,5915.58,0,0.3911,0
C03742,878,310,6,731.5,4388.98,0,0.1677,0
C03743,1445,49,9,2094.79,18853.1,0,0.2858,0
C03744,772,96,7,1550.02,10850.11,1,0.104,0
C03745,159,211,8,1116.45,8931.62,0,0.185,1
C03746,985,206,2,2499.26,4998.52,0,0.4412,1
C03747,630,285,6,1995.26,11971.54,1,0.3973,1
C03748,1379,365,3,1893.24,5679.72,2,0.3149,1
C03749,388,132,8,1380.13,11041.01,2,0.1176,0
C03750,79,146,10,1978.77,19787.68,1,0.3152,0
C03751,938,184,7,936.57,6556.01,0,0.3329,0
C03752,763,346,8,1748.84,13990.72,0,0.5231,0
C03753,1453,326,8,1144.05,9152.42,0,0.2886,0
C03754,877,43,8,371.88,2975.05,1,0.3049,0
C03755,1450,123,6,595.0,3569.97,0,0.3567,0
C03756,1255,357,6,1553.55,9321.32,0,0.0375,0
C03757,1006,347,4,366.69,1466.76,2,0.3317,1
C03758,1275,286,8,1263.45,10107.6,0,0.2165,0
C03759,1169,308,2,210.65,421.3,0,0.0901,1
C03760,897,111,8,695.3,5562.41,1,0.1742,0
C03761,1313,303,7,762.73,5339.1,0,0.462,0
C03762,599,244,3,431.27,1293.81,1,0.1186,0
C03763,678,350,5,553.8,2769.01,0,0.3101,0
C03764,460,43,9,982.33,8840.94,1,0.1103,1
C03765,842,245,14,524.41,7341.67,0,0.1784,0
C03766,901,248,8,1973.96,15791.66,0,0.4141,1
C03767,1316,176,2,1533.33,3066.66,1,0.616,0
C03768,30,132,2,2196.07,4392.13,0,0.4599,1
C03769,606,345,5,215.79,1078.96,0,0.2154,1
C03770,451,392,6,325.09,1950.51,1,0.1388,1
C03771,581,237,7,492.38,3446.64,1,0.2602,1
C03772,814,293,6,823.63,4941.76,0,0.2986,0
C03773,1255,123,4,1117.93,4471.71,0,0.2609,0
C03774,458,60,4,881.06,3524.23,1,0.331,0
C03775,1313,89,5,1410.16,7050.8,2,0.3325,1
C03776,1440,78,2,279.2,558.4,2,0.4291,1
C03777,1148,144,5,345.16,1725.79,4,0.2681,1
C03778,36,355,7,1669.36,11685.53,0,0.2911,1
C03779,717,301,5,801.14,4005.68,0,0.2987,1
C03780,744,183,5,918.18,4590.92,1,0.2639,1
C03781,635,85,1,703.17,703.17,2,0.298,1
C03782,1346,383,5,2545.58,12727.89,0,0.3006,1
C03783,203,267,3,1093.65,3280.96,0,0.4551,1
C03784,183,378,10,188.56,1885.57,1,0.2461,1
C03785,503,170,8,349.74,2797.94,0,0.1647,0
C03786,349,226,4,747.96,2991.84,1,0.4373,1
C03787,371,64,5,458.36,2291.81,0,0.3833,1
C03788,1349,82,5,1165.26,5826.28,1,0.3175,0
C03789,303,257,7,1329.04,9303.28,1,0.4575,1
C03790,108,246,4,1533.81,6135.25,1,0.563,1
C03791,1133,390,8,368.26,2946.12,1,0.1191,0
C03792,1031,394,6,638.94,3833.63,0,0.1874,1
C03793,1000,12,6,1071.1,6426.58,0,0.2055,0
C03794,925,349,3,1642.95,4928.85,0,0.6607,1
C03795,130,254,5,1722.34,8611.72,2,0.1592,0
C03796,1454,94,3,1046.94,3140.81,0,0.3468,0
C03797,269,61,4,1571.22,6284.87,0,0.1103,0
C03798,265,359,2,1136.26,2272.52,1,0.4124,1
C03799,558,12,4,983.65,3934.61,1,0.3856,1
C03800,290,211,9,1032.9,9296.11,1,0.1363,0
C03801,675,78,6,1445.93,8675.59,0,0.4491,0
C03802,616,386,8,1181.97,9455.75,1,0.0594,1
C03803,1279,57,4,410.7,1642.78,0,0.1912,0
C03804,49,270,2,932.8,1865.6,1,0.2086,1
C03805,87,109,6,872.45,5234.69,0,0.5283,0
C03806,733,118,5,825.53,4127.65,1,0.2678,0
C03807,359,248,13,425.37,5529.8,2,0.3179,1
C03808,989,113,5,774.27,3871.33,2,0.342,1
C03809,1331,356,10,1028.1,10280.98,0,0.0125,0
C03810,302,196,7,583.15,4082.03,0,0.4425,1
C03811,573,30,6,1261.19,7567.15,0,0.1526,0
C03812,193,204,8,120.56,964.47,3,0.3002,1
C03813,358,95,10,1406.54,14065.38,0,0.209,0
C03814,1374,365,8,1892.35,15138.79,0,0.1433,0
C03815,886,8,9,846.02,7614.15,0,0.2271,0
C03816,96,48,8,775.47,6203.74,0,0.485,0
C03817,1442,198,3,425.77,1277.3,3,0.0976,1
C03818,1065,111,13,1044.66,13580.64,0,0.2496,0
C03819,1403,144,6,1849.04,11094.25,2,0.1217,0
C03820,760,87,3,1669.17,5007.5,2,0.207,0
C03821,802,364,4,1836.54,7346.17,1,0.3109,1
C03822,42,0,4,230.0,920.0,3,0.1417,1
C03823,182,50,6,1077.38,6464.29,0,0.3306,0
C03824,570,381,11,2190.69,24097.55,0,0.359,1
C03825,245,197,4,612.36,2449.44,2,0.1833,1
C03826,143,375,10,272.96,2729.62,0,0.2528,1
C03827,491,333,4,2234.93,8939.73,0,0.098,1
C03828,989,121,10,1063.75,10637.48,0,0.2991,0
C03829,1295,289,4,603.93,2415.73,0,0.4749,0
C03830,350,58,5,1169.32,5846.61,0,0.0818,0
C03831,1204,245,7,862.95,6040.67,1,0.1811,0
C03832,75,138,6,203.44,1220.62,0,0.6089,0
C03833,1465,273,6,2462.06,14772.33,1,0.2269,0
C03834,729,58,3,312.81,938.44,0,0.169,0
C03835,774,334,5,710.64,3553.2,1,0.1605,1
C03836,313,107,4,965.6,3862.4,1,0.1368,1
C03837,882,185,3,2813.24,8439.73,1,0.1978,1
C03838,1118,336,5,1039.06,5195.28,3,0.2354,1
C03839,494,191,5,588.89,2944.44,1,0.5322,1
C03840,38,212,6,792.41,4754.43,1,0.1872,1
C03841,781,47,7,1550.44,10853.09,0,0.1952,0
C03842,1227,284,8,2733.04,21864.29,0,0.2254,0
C03843,1093,387,4,464.14,1856.56,1,0.3907,1
C03844,887,294,4,1270.45,5081.78,0,0.4476,1
C03845,88,366,4,1359.14,5436.55,0,0.707,1
C03846,362,394,6,1465.14,8790.83,0,0.19,1
C03847,1334,267,5,310.71,1553.53,2,0.3861,1
C03848,1298,345,5,2036.73,10183.64,0,0.3579,0
C03849,931,207,8,1316.48,10531.81,1,0.0466,0
C03850,1495,141,2,1474.1,2948.21,1,0.2704,0
C03851,490,230,5,532.31,2661.56,1,0.1712,0
C03852,1307,341,7,1195.42,8367.95,0,0.3728,0
C03853,504,69,5,1660.96,8304.79,1,0.171,1
C03854,42,249,3,948.48,2845.45,0,0.5848,1
C03855,1487,276,9,221.84,1996.54,0,0.2922,0
C03856,836,284,9,1352.61,12173.47,1,0.1657,1
C03857,468,291,3,1147.91,3443.74,1,0.3891,1
C03858,861,261,6,697.34,4184.07,0,0.5141,0
C03859,851,245,11,2209.31,24302.41,0,0.2648,0
C03860,1332,371,5,782.24,3911.22,1,0.1801,1
C03861,558,2,6,989.51,5937.07,0,0.3153,0
C03862,1248,180,9,895.97,8063.71,1,0.541,0
C03863,844,30,8,193.88,1551.02,0,0.2736,0
C03864,1259,352,7,1349.36,9445.54,1,0.112,0
C03865,652,57,9,1024.17,9217.49,0,0.354,1
C03866,127,308,4,280.11,1120.46,0,0.1886,1
C03867,747,285,3,2238.02,6714.05,1,0.328,1
C03868,480,129,5,940.57,4702.83,0,0.4635,1
C03869,147,170,10,1102.32,11023.25,1,0.5307,0
C03870,808,81,11,1778.17,19559.84,0,0.1684,0
C03871,123,324,5,260.6,1303.0,1,0.3477,1
C03872,808,282,8,535.69,4285.52,0,0.2791,0
C03873,1284,385,6,575.41,3452.44,0,0.2548,1
C03874,983,240,8,935.96,7487.65,1,0.1527,0
C03875,1278,206,7,2264.67,15852.67,0,0.285,0
C03876,1466,371,6,1363.89,8183.36,0,0.2691,0
C03877,1468,126,5,846.81,4234.07,0,0.1207,0
C03878,1219,352,5,847.96,4239.78,0,0.0789,0
C03879,932,231,2,597.19,1194.38,0,0.0903,0
C03880,994,314,8,494.92,3959.35,1,0.3327,1
C03881,473,130,7,1137.75,7964.22,0,0.1498,0
C03882,1279,195,9,686.3,6176.68,0,0.1824,0
C03883,1317,157,6,1124.75,6748.52,1,0.0198,1
C03884,864,307,5,1593.99,7969.94,0,0.4979,0
C03885,1423,27,3,952.82,2858.47,0,0.2347,0
C03886,1416,379,5,1484.66,7423.29,0,0.429,1
C03887,460,133,9,1096.19,9865.73,1,0.3634,1
C03888,1091,160,7,1356.38,9494.68,0,0.1126,1
C03889,641,389,4,973.19,3892.76,0,0.3694,1
C03890,1295,40,10,811.57,8115.75,1,0.2547,0
C03891,773,298,5,3046.35,15231.74,3,0.0889,1
C03892,1270,39,9,588.04,5292.39,0,0.0776,0
C03893,666,374,5,1068.51,5342.53,1,0.4304,1
C03894,891,112,8,1424.96,11399.68,0,0.6057,0
C03895,888,125,6,304.93,1829.59,0,0.2267,0
C03896,991,304,5,1472.3,7361.5,1,0.6254,1
C03897,1357,88,6,163.31,979.84,0,0.2304,0
C03898,866,37,9,998.84,8989.55,1,0.1315,1
C03899,1375,28,6,2099.31,12595.87,0,0.081,0
C03900,201,365,4,1009.23,4036.91,0,0.1407,1
C03901,181,223,2,763.05,1526.1,1,0.5156,1
C03902,949,382,8,478.04,3824.34,0,0.1449,1
C03903,1083,324,4,1159.7,4638.78,1,0.4412,1
C03904,751,146,4,804.76,3219.05,0,0.3171,0
C03905,218,390,7,1472.86,10310.0,1,0.2916,1
C03906,1304,320,7,1186.94,8308.6,1,0.0809,0
C03907,509,82,12,534.11,6409.36,1,0.1917,0
C03908,712,63,10,1439.36,14393.57,0,0.0894,0
C03909,614,28,5,917.79,4588.94,0,0.0421,0
C03910,358,23,5,667.92,3339.61,1,0.5893,1
C03911,1366,178,5,1576.78,7883.91,2,0.284,1
C03912,275,169,5,228.7,1143.49,0,0.3927,0
C03913,563,158,2,2525.09,5050.18,1,0.2707,0
C03914,1174,24,4,2071.95,8287.78,1,0.1963,0
C03915,914,245,6,793.88,4763.25,2,0.5304,0
C03916,65,20,10,777.98,7779.84,0,0.206,0
C03917,961,231,3,434.67,1304.01,0,0.2084,0
C03918,1191,47,3,584.17,1752.51,0,0.4153,0
C03919,560,231,9,448.18,4033.65,2,0.5971,1
C03920,1194,118,5,1273.36,6366.79,0,0.1032,0
C03921,1056,384,7,916.74,6417.19,0,0.1663,1
C03922,771,58,4,915.87,3663.48,0,0.1433,0
C03923,804,323,6,957.62,5745.69,0,0.3423,0
C03924,956,233,6,835.59,5013.51,0,0.356,0
C03925,506,198,5,579.03,2895.16,0,0.5671,0
C03926,289,333,4,1766.03,7064.13,0,0.6007,1
C03927,700,77,5,1168.42,5842.08,0,0.0947,1
C03928,52,343,7,917.9,6425.33,1,0.0575,1
C03929,329,335,6,632.36,3794.15,0,0.1598,1
C03930,641,350,3,399.14,1197.42,0,0.5418,1
C03931,79,21,4,1812.71,7250.85,2,0.4345,1
C03932,1283,218,7,1015.26,7106.82,1,0.2471,1
C03933,566,146,4,679.01,2716.02,1,0.4617,1
C03934,589,99,4,1045.63,4182.52,1,0.0897,0
C03935,1377,131,7,991.22,6938.55,0,0.0913,0
